Group,Step1,Question1,Tip1,Step2,Question2,Tip2,Step3,Question3,Tip3,price,image_url
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_0.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_180.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha_-_Catole__Campina_Grande__90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__270.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/catole/Rua_Deputado_Ascendino_Moura__101__270.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__180.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/catole/Rua_Deputado_Ascendino_Moura__101__90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/norte/centro/Rua_Quebra_Quilos__399__90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__67__0.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/catole/Rua_Vigario_Calixto__1201_180.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__353__270.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_0.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__180.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__0.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_180.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__306_90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__353__90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__270.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_0.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__90.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__321__0.jpg
3,Debris Condition,Rate the debris condition of pavement on a 1-5 Likert scale on each side of the street,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash",Pavement Condition,Rate the pavement condition on a 1–5 Likert scale on each side of the street,"Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds",Landscape Condition,Rate the condition of landscape elements on a 1-5 Likert scale on each side of the street,"Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut).",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__306_270.jpg
