Group,Step1,Question1,Tip1,Step2,Question2,Tip2,Step3,Question3,Tip3,price,image_url
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__439__180.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/catole/Rua_Deputado_Ascendino_Moura__101__90.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/norte/centro/Rua_Quebra_Quilos__399__90.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__67__0.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/catole/Rua_Vigario_Calixto__1201_180.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__353__270.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_0.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__180.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_90.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__0.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_180.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__306_90.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__353__90.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__270.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_0.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__90.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__321__0.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__306_270.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/catole/Rua_Aluisio_Cunha_Linha__50__90.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__68__90.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/catole/Rua_Vigario_Calixto__1201_0.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_270.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__388__270.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_270.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__202_180.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__0.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/catole/Rua_Inacio_Marques_da_Silva__434_90.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Santa_Catarina__1231__0.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__388__90.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Avenida_Assis_Chateaubriand__1334__180.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Sergipe__1337_0.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__210__180.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/catole/Rua_Aluisio_Cunha_Linha__50__270.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/oeste/liberdade/Rua_Santa_Catarina__1231__180.jpg
10,Building ages,Are there buildings that appear to have been built at different time periods?,At least one counted building must appear to be built in a different time period,Buildings,Count visible different buildings,"Visible buildings: buildings that can be distinguished by separate doors/entrances (especially for residential), architecture, colors, and so forth|If the brownstones can be distinguished by different doors, different colors, different ornamentation, and so forth, count them individually",Proportion of historic building,Estimate the proportion of historic buildings,"Historic: clearly determined to be pre–World War II: high detailing, dumbbell shape, iron fire escape, and so forth; post–World War II buildings are usually geometrically and architecturally simple (though they may be impressive), have lots of glass surface area, and little detailing|If there is no clear indicator that the building is historic, then you cannot count it as such|Record the estimate as a decimal using increments of tenths (0.10)",0.07,https://contribua.org/bairros/norte/centro/Rua_Coronel_Salvino_Figueiredo__251_90.jpg
